"filename" "ftime" "timetext" "winddir" "windspeed" "gust10m" 0
"16Nov2000_10.tab" 17/11/2000 03:00:00 "17/03" "SSE" 24 0
"16Nov2000_10.tab" 17/11/2000 06:00:00 "17/06" "SSE" 19 0
"16Nov2000_10.tab" 17/11/2000 09:00:00 "17/09" "S" 16 0
"16Nov2000_10.tab" 17/11/2000 12:00:00 "17/12" "S" 16 0
"16Nov2000_10.tab" 17/11/2000 15:00:00 "17/15" "S" 11 0
"16Nov2000_10.tab" 17/11/2000 18:00:00 "17/18" "S" 15 0
"16Nov2000_10.tab" 17/11/2000 21:00:00 "17/21" "S" 14 0
"16Nov2000_10.tab" 18/11/2000 00:00:00 "18/00" "SSW" 13 0
"16Nov2000_10.tab" 18/11/2000 03:00:00 "18/03" "S" 11 0
"16Nov2000_10.tab" 18/11/2000 06:00:00 "18/06" "S" 11 0
"16Nov2000_10.tab" 18/11/2000 09:00:00 "18/09" "SSE" 16 0
"16Nov2000_10.tab" 18/11/2000 12:00:00 "18/12" "SE" 22 0
"16Nov2000_10.tab" 18/11/2000 15:00:00 "18/15" "SE" 21 0
"16Nov2000_10.tab" 18/11/2000 18:00:00 "18/18" "ESE" 20 0
"16Nov2000_10.tab" 18/11/2000 21:00:00 "18/21" "E" 20 0
"16Nov2000_10.tab" 19/11/2000 00:00:00 "19/00" "E" 20 0
"16Nov2000_10.tab" 19/11/2000 03:00:00 "19/03" "E" 17 0
"16Nov2000_10.tab" 19/11/2000 06:00:00 "19/06" "E" 14 0
"16Nov2000_10.tab" 19/11/2000 09:00:00 "19/09" "E" 11 0
"16Nov2000_10.tab" 19/11/2000 12:00:00 "19/12" "E" 9 0
"16Nov2000_10.tab" 19/11/2000 15:00:00 "19/15" "E" 9 0
"16Nov2000_10.tab" 19/11/2000 18:00:00 "19/18" "E" 10 0
"16Nov2000_10.tab" 19/11/2000 21:00:00 "19/21" "E" 10 0
"16Nov2000_10.tab" 20/11/2000 00:00:00 "20/00" "E" 11 0
"16Nov2000_10.tab" 20/11/2000 03:00:00 "20/03" "E" 10 0
"16Nov2000_10.tab" 20/11/2000 06:00:00 "20/06" "ENE" 10 0
"16Nov2000_10.tab" 20/11/2000 09:00:00 "20/09" "NE" 10 0
"16Nov2000_10.tab" 20/11/2000 12:00:00 "20/12" "NE" 11 0
"16Nov2000_10.tab" 20/11/2000 15:00:00 "20/15" "NE" 12 0
"16Nov2000_10.tab" 20/11/2000 18:00:00 "20/18" "ENE" 13 0
"16Nov2000_10.tab" 20/11/2000 21:00:00 "20/21" "ENE" 13 0
"16Nov2000_10.tab" 21/11/2000 00:00:00 "21/00" "E" 13 0
"16Nov2000_10.tab" 21/11/2000 03:00:00 "21/03" "ENE" 14 0
"16Nov2000_10.tab" 21/11/2000 06:00:00 "21/06" "ENE" 15 0
"16Nov2000_10.tab" 21/11/2000 09:00:00 "21/09" "NE" 14 0
"16Nov2000_10.tab" 21/11/2000 12:00:00 "21/12" "NE" 14 0
"16Nov2000_10.tab" 21/11/2000 15:00:00 "21/15" "ENE" 13 0
"16Nov2000_10.tab" 21/11/2000 18:00:00 "21/18" "E" 13 0
"16Nov2000_10.tab" 21/11/2000 21:00:00 "21/21" "E" 13 0
"16Nov2000_10.tab" 22/11/2000 00:00:00 "22/00" "ESE" 13 0
"16Nov2000_10.tab" 22/11/2000 03:00:00 "22/03" "ESE" 12 0
"16Nov2000_10.tab" 22/11/2000 06:00:00 "22/06" "ESE" 12 0
"16Nov2000_10.tab" 22/11/2000 09:00:00 "22/09" "ESE" 12 0
"16Nov2000_10.tab" 22/11/2000 12:00:00 "22/12" "SE" 12 0
"16Nov2000_10.tab" 22/11/2000 15:00:00 "22/15" "ESE" 13 0
"16Nov2000_10.tab" 22/11/2000 18:00:00 "22/18" "ESE" 13 0
"16Nov2000_10.tab" 22/11/2000 21:00:00 "22/21" "ESE" 10 0
"16Nov2000_10.tab" 23/11/2000 00:00:00 "23/00" "E" 6 0
"16Nov2000_10.tab" 23/11/2000 03:00:00 "23/03" "E" 7 0
"16Nov2000_10.tab" 23/11/2000 06:00:00 "23/06" "E" 9 0
"16Nov2000_10.tab" 23/11/2000 09:00:00 "23/09" "ESE" 11 0
"16Nov2000_10.tab" 23/11/2000 12:00:00 "23/12" "ESE" 12 0
"16Nov2000_13.tab" 16/11/2000 18:00:00 "16/18" "SE" 26 1
"16Nov2000_13.tab" 16/11/2000 21:00:00 "16/21" "SE" 24 1
"16Nov2000_13.tab" 17/11/2000 00:00:00 "17/00" "SE" 25 1
"16Nov2000_13.tab" 17/11/2000 03:00:00 "17/03" "SSE" 23 1
"16Nov2000_13.tab" 17/11/2000 06:00:00 "17/06" "SSE" 19 1
"16Nov2000_13.tab" 17/11/2000 09:00:00 "17/09" "S" 14 1
"16Nov2000_13.tab" 17/11/2000 12:00:00 "17/12" "S" 12 1
"16Nov2000_13.tab" 17/11/2000 15:00:00 "17/15" "S" 11 1
"16Nov2000_13.tab" 17/11/2000 18:00:00 "17/18" "S" 12 1
"16Nov2000_13.tab" 17/11/2000 21:00:00 "17/21" "S" 12 1
"16Nov2000_13.tab" 18/11/2000 00:00:00 "18/00" "SSW" 10 1
"16Nov2000_13.tab" 18/11/2000 03:00:00 "18/03" "S" 10 1
"16Nov2000_13.tab" 18/11/2000 06:00:00 "18/06" "SSE" 10 1
"16Nov2000_13.tab" 18/11/2000 09:00:00 "18/09" "SSE" 15 1
"16Nov2000_13.tab" 18/11/2000 12:00:00 "18/12" "SE" 20 1
"16Nov2000_13.tab" 18/11/2000 15:00:00 "18/15" "SE" 19 1
"16Nov2000_13.tab" 18/11/2000 18:00:00 "18/18" "ESE" 18 1
"16Nov2000_13.tab" 18/11/2000 21:00:00 "18/21" "E" 17 1
"16Nov2000_13.tab" 19/11/2000 00:00:00 "19/00" "E" 17 1
"16Nov2000_13.tab" 19/11/2000 03:00:00 "19/03" "E" 15 1
"16Nov2000_13.tab" 19/11/2000 06:00:00 "19/06" "E" 12 1
"16Nov2000_13.tab" 19/11/2000 09:00:00 "19/09" "ENE" 11 1
"16Nov2000_13.tab" 19/11/2000 12:00:00 "19/12" "ENE" 10 1
"16Nov2001_03.tab" 16/11/2001 06:00:00 "16/06" "WSW" 12 1
"16Nov2001_03.tab" 16/11/2001 09:00:00 "16/09" "WSW" 16 1
"16Nov2001_03.tab" 16/11/2001 12:00:00 "16/12" "WSW" 18 1
"16Nov2001_03.tab" 16/11/2001 15:00:00 "16/15" "WSW" 20 1
"16Nov2001_03.tab" 16/11/2001 18:00:00 "16/18" "WSW" 21 1
"16Nov2001_03.tab" 16/11/2001 21:00:00 "16/21" "W" 21 1
"16Nov2001_03.tab" 17/11/2001 00:00:00 "17/00" "W" 23 1
"16Nov2001_03.tab" 17/11/2001 03:00:00 "17/03" "W" 23 1
"16Nov2001_03.tab" 17/11/2001 06:00:00 "17/06" "W" 24 1
"16Nov2001_03.tab" 17/11/2001 09:00:00 "17/09" "W" 22 1
"16Nov2001_03.tab" 17/11/2001 12:00:00 "17/12" "W" 19 1
"16Nov2001_03.tab" 17/11/2001 15:00:00 "17/15" "W" 17 1
"16Nov2001_03.tab" 17/11/2001 18:00:00 "17/18" "W" 15 1
"16Nov2001_03.tab" 17/11/2001 21:00:00 "17/21" "W" 12 1
"16Nov2001_03.tab" 18/11/2001 00:00:00 "18/00" "W" 10 1
"16Nov2001_03.tab" 18/11/2001 03:00:00 "18/03" "WNW" 9 1
"16Nov2001_03.tab" 18/11/2001 06:00:00 "18/06" "NW" 7 1
"16Nov2001_03.tab" 18/11/2001 09:00:00 "18/09" "NW" 7 1
"16Nov2001_03.tab" 18/11/2001 12:00:00 "18/12" "NW" 7 1
"16Nov2001_03.tab" 18/11/2001 15:00:00 "18/15" "NW" 8 1
"16Nov2001_03.tab" 18/11/2001 18:00:00 "18/18" "NW" 8 1
"16Nov2001_03.tab" 18/11/2001 21:00:00 "18/21" "NW" 8 1
"16Nov2001_03.tab" 19/11/2001 00:00:00 "19/00" "NW" 8 1
"16Nov2001_15.tab" 16/11/2001 18:00:00 "16/18" "WSW" 19 1
"16Nov2001_15.tab" 16/11/2001 21:00:00 "16/21" "W" 20 1
"16Nov2001_15.tab" 17/11/2001 00:00:00 "17/00" "W" 20 1
"16Nov2001_15.tab" 17/11/2001 03:00:00 "17/03" "W" 20 1
"16Nov2001_15.tab" 17/11/2001 06:00:00 "17/06" "W" 19 1
"16Nov2001_15.tab" 17/11/2001 09:00:00 "17/09" "W" 18 1
"16Nov2001_15.tab" 17/11/2001 12:00:00 "17/12" "W" 14 1
"16Nov2001_15.tab" 17/11/2001 15:00:00 "17/15" "WSW" 14 1
"16Nov2001_15.tab" 17/11/2001 18:00:00 "17/18" "SW" 15 1
"16Nov2001_15.tab" 17/11/2001 21:00:00 "17/21" "WSW" 16 1
"16Nov2001_15.tab" 18/11/2001 00:00:00 "18/00" "WSW" 17 1
"16Nov2001_15.tab" 18/11/2001 03:00:00 "18/03" "W" 12 1
"16Nov2001_15.tab" 18/11/2001 06:00:00 "18/06" "WNW" 12 1
"16Nov2001_15.tab" 18/11/2001 09:00:00 "18/09" "NW" 12 1
"16Nov2001_15.tab" 18/11/2001 12:00:00 "18/12" "NNW" 13 1
"16Nov2001_15.tab" 18/11/2001 15:00:00 "18/15" "NNW" 13 1
"16Nov2001_15.tab" 18/11/2001 18:00:00 "18/18" "NW" 12 1
"16Nov2001_15.tab" 18/11/2001 21:00:00 "18/21" "NW" 12 1
"16Nov2001_15.tab" 19/11/2001 00:00:00 "19/00" "NW" 11 1
"16Nov2001_15.tab" 19/11/2001 03:00:00 "19/03" "NW" 10 1
"16Nov2001_15.tab" 19/11/2001 06:00:00 "19/06" "WNW" 9 1
"16Nov2001_15.tab" 19/11/2001 09:00:00 "19/09" "WNW" 9 1
"16Nov2001_15.tab" 19/11/2001 12:00:00 "19/12" "W" 9 1
"16Oct2000_02.tab" 16/10/2000 07:00:00 "16/06" "S" 22 1
"16Oct2000_02.tab" 16/10/2000 10:00:00 "16/09" "S" 20 1
"16Oct2000_02.tab" 16/10/2000 13:00:00 "16/12" "S" 18 1
"16Oct2000_02.tab" 16/10/2000 16:00:00 "16/15" "SE" 14 1
"16Oct2000_02.tab" 16/10/2000 19:00:00 "16/18" "ESE" 12 1
"16Oct2000_02.tab" 16/10/2000 22:00:00 "16/21" "E" 14 1
"16Oct2000_02.tab" 17/10/2000 01:00:00 "17/00" "ESE" 16 1
"16Oct2000_02.tab" 17/10/2000 04:00:00 "17/03" "SE" 10 1
"16Oct2000_02.tab" 17/10/2000 07:00:00 "17/06" "VAR" 6 1
"16Oct2000_02.tab" 17/10/2000 10:00:00 "17/09" "NW" 10 1
"16Oct2000_02.tab" 17/10/2000 13:00:00 "17/12" "NW" 14 1
"16Oct2000_02.tab" 17/10/2000 16:00:00 "17/15" "WNW" 12 1
"16Oct2000_02.tab" 17/10/2000 19:00:00 "17/18" "W" 10 1
"16Oct2000_02.tab" 17/10/2000 22:00:00 "17/21" "SW" 14 1
"16Oct2000_02.tab" 18/10/2000 01:00:00 "18/00" "S" 18 1
"16Oct2000_02.tab" 18/10/2000 04:00:00 "18/03" "S" 24 1
"16Oct2000_02.tab" 18/10/2000 07:00:00 "18/06" "SSE" 28 1
"16Oct2000_02.tab" 18/10/2000 10:00:00 "18/09" "SSE" 30 1
"16Oct2000_02.tab" 18/10/2000 13:00:00 "18/12" "SSE" 32 1
"16Oct2000_02.tab" 18/10/2000 16:00:00 "18/15" "SSE" 24 1
"16Oct2000_02.tab" 18/10/2000 19:00:00 "18/18" "S" 22 1
"16Oct2000_02.tab" 18/10/2000 22:00:00 "18/21" "SSW" 24 1
"16Oct2000_02.tab" 19/10/2000 01:00:00 "19/00" "SSW" 24 1
"16Oct2000_13.tab" 16/10/2000 19:00:00 "16/18" "SE" 13 1
"16Oct2000_13.tab" 16/10/2000 22:00:00 "16/21" "VRB" 10 1
"16Oct2000_13.tab" 17/10/2000 01:00:00 "17/00" "VRB" 8 1
"16Oct2000_13.tab" 17/10/2000 04:00:00 "17/03" "VRB" 12 1
"16Oct2000_13.tab" 17/10/2000 07:00:00 "17/06" "NW" 15 1
"16Oct2000_13.tab" 17/10/2000 10:00:00 "17/09" "NW" 18 1
"16Oct2000_13.tab" 17/10/2000 13:00:00 "17/12" "WNW" 15 1
"16Oct2000_13.tab" 17/10/2000 16:00:00 "17/15" "W" 12 1
"16Oct2000_13.tab" 17/10/2000 19:00:00 "17/18" "SW" 14 1
"16Oct2000_13.tab" 17/10/2000 22:00:00 "17/21" "SSW" 18 1
"16Oct2000_13.tab" 18/10/2000 01:00:00 "18/00" "S" 27 1
"16Oct2000_13.tab" 18/10/2000 04:00:00 "18/03" "S" 30 1
"16Oct2000_13.tab" 18/10/2000 07:00:00 "18/06" "S" 31 1
"16Oct2000_13.tab" 18/10/2000 10:00:00 "18/09" "S" 32 1
"16Oct2000_13.tab" 18/10/2000 13:00:00 "18/12" "S" 32 1
"16Oct2000_13.tab" 18/10/2000 16:00:00 "18/15" "SW" 18 1
"16Oct2000_13.tab" 18/10/2000 19:00:00 "18/18" "SSW" 16 1
"16Oct2000_13.tab" 18/10/2000 22:00:00 "18/21" "SSW" 19 1
"16Oct2000_13.tab" 19/10/2000 01:00:00 "19/00" "SSW" 23 1
"16Oct2000_13.tab" 19/10/2000 04:00:00 "19/03" "SSW" 25 1
"16Oct2000_13.tab" 19/10/2000 07:00:00 "19/06" "SSW" 23 1
"16Oct2000_13.tab" 19/10/2000 10:00:00 "19/09" "SSW" 23 1
"16Oct2000_13.tab" 19/10/2000 13:00:00 "19/12" "SSW" 23 1
"16Oct2001_03.tab" 16/10/2001 07:00:00 "16/06" "SW" 16 1
"16Oct2001_03.tab" 16/10/2001 10:00:00 "16/09" "WSW" 14 1
"16Oct2001_03.tab" 16/10/2001 13:00:00 "16/12" "WSW" 14 1
"16Oct2001_03.tab" 16/10/2001 16:00:00 "16/15" "SSW" 12 1
"16Oct2001_03.tab" 16/10/2001 19:00:00 "16/18" "S" 14 1
"16Oct2001_03.tab" 16/10/2001 22:00:00 "16/21" "SSE" 16 1
"16Oct2001_03.tab" 17/10/2001 01:00:00 "17/00" "SSE" 21 1
"16Oct2001_03.tab" 17/10/2001 04:00:00 "17/03" "SSE" 22 1
"16Oct2001_03.tab" 17/10/2001 07:00:00 "17/06" "SSE" 22 1
"16Oct2001_03.tab" 17/10/2001 10:00:00 "17/09" "SSE" 22 1
"16Oct2001_03.tab" 17/10/2001 13:00:00 "17/12" "SSE" 22 1
"16Oct2001_03.tab" 17/10/2001 16:00:00 "17/15" "SSE" 20 1
"16Oct2001_03.tab" 17/10/2001 19:00:00 "17/18" "SSE" 18 1
"16Oct2001_03.tab" 17/10/2001 22:00:00 "17/21" "SSE" 18 1
"16Oct2001_03.tab" 18/10/2001 01:00:00 "18/00" "SSE" 18 1
"16Oct2001_03.tab" 18/10/2001 04:00:00 "18/03" "SSE" 18 1
"16Oct2001_03.tab" 18/10/2001 07:00:00 "18/06" "SE" 18 1
"16Oct2001_03.tab" 18/10/2001 10:00:00 "18/09" "SE" 18 1
"16Oct2001_03.tab" 18/10/2001 13:00:00 "18/12" "SE" 18 1
"16Oct2001_03.tab" 18/10/2001 16:00:00 "18/15" "SE" 20 1
"16Oct2001_03.tab" 18/10/2001 19:00:00 "18/18" "SE" 22 1
"16Oct2001_03.tab" 18/10/2001 22:00:00 "18/21" "SE" 22 1
"16Oct2001_03.tab" 19/10/2001 01:00:00 "19/00" "SE" 22 1
"16Oct2001_14.tab" 16/10/2001 19:00:00 "16/18" "S" 12 1
"16Oct2001_14.tab" 16/10/2001 22:00:00 "16/21" "SSE" 17 1
"16Oct2001_14.tab" 17/10/2001 01:00:00 "17/00" "SSE" 21 1
"16Oct2001_14.tab" 17/10/2001 04:00:00 "17/03" "SSE" 21 1
"16Oct2001_14.tab" 17/10/2001 07:00:00 "17/06" "S" 20 1
"16Oct2001_14.tab" 17/10/2001 10:00:00 "17/09" "S" 19 1
"16Oct2001_14.tab" 17/10/2001 13:00:00 "17/12" "SSE" 20 1
"16Oct2001_14.tab" 17/10/2001 16:00:00 "17/15" "SSE" 19 1
"16Oct2001_14.tab" 17/10/2001 19:00:00 "17/18" "SSE" 18 1
"16Oct2001_14.tab" 17/10/2001 22:00:00 "17/21" "SE" 18 1
"16Oct2001_14.tab" 18/10/2001 01:00:00 "18/00" "SE" 19 1
"16Oct2001_14.tab" 18/10/2001 04:00:00 "18/03" "SE" 19 1
"16Oct2001_14.tab" 18/10/2001 07:00:00 "18/06" "SE" 21 1
"16Oct2001_14.tab" 18/10/2001 10:00:00 "18/09" "SE" 21 1
"16Oct2001_14.tab" 18/10/2001 13:00:00 "18/12" "SE" 21 1
"16Oct2001_14.tab" 18/10/2001 16:00:00 "18/15" "SE" 17 1
"16Oct2001_14.tab" 18/10/2001 19:00:00 "18/18" "SE" 16 1
"16Oct2001_14.tab" 18/10/2001 22:00:00 "18/21" "SE" 16 1
"16Oct2001_14.tab" 19/10/2001 01:00:00 "19/00" "SE" 16 1
"16Oct2001_14.tab" 19/10/2001 04:00:00 "19/03" "SE" 15 1
"16Oct2001_14.tab" 19/10/2001 07:00:00 "19/06" "SE" 13 1
"16Oct2001_14.tab" 19/10/2001 10:00:00 "19/09" "SSE" 10 1
"16Oct2001_14.tab" 19/10/2001 13:00:00 "19/12" "SSE" 7 1
"16Sep2000_04.tab" 16/9/2000 07:00:00 "16/06" "SSW" 12 1
"16Sep2000_04.tab" 16/9/2000 10:00:00 "16/09" "SSW" 14 1
"16Sep2000_04.tab" 16/9/2000 13:00:00 "16/12" "SSW" 16 1
"16Sep2000_04.tab" 16/9/2000 16:00:00 "16/15" "SSW" 19 1
"16Sep2000_04.tab" 16/9/2000 19:00:00 "16/18" "SSW" 22 1
"16Sep2000_04.tab" 16/9/2000 22:00:00 "16/21" "SSW" 23 1
"16Sep2000_04.tab" 17/9/2000 01:00:00 "17/00" "SSW" 22 1
"16Sep2000_04.tab" 17/9/2000 04:00:00 "17/03" "SSW" 20 1
"16Sep2000_04.tab" 17/9/2000 07:00:00 "17/06" "SSW" 18 1
"16Sep2000_04.tab" 17/9/2000 10:00:00 "17/09" "SW" 15 1
"16Sep2000_04.tab" 17/9/2000 13:00:00 "17/12" "SW" 12 1
"16Sep2000_04.tab" 17/9/2000 16:00:00 "17/15" "SSW" 10 1
"16Sep2000_04.tab" 17/9/2000 19:00:00 "17/18" "S" 8 1
"16Sep2000_04.tab" 17/9/2000 22:00:00 "17/21" "SSE" 8 1
"16Sep2000_04.tab" 18/9/2000 01:00:00 "18/00" "SE" 10 1
"16Sep2000_04.tab" 18/9/2000 04:00:00 "18/03" "SSE" 15 1
"16Sep2000_04.tab" 18/9/2000 07:00:00 "18/06" "SSE" 20 1
"16Sep2000_04.tab" 18/9/2000 10:00:00 "18/09" "SSE" 25 1
"16Sep2000_04.tab" 18/9/2000 13:00:00 "18/12" "SSE" 28 1
"16Sep2000_04.tab" 18/9/2000 16:00:00 "18/15" "S" 20 1
"16Sep2000_04.tab" 18/9/2000 19:00:00 "18/18" "SSW" 12 1
"16Sep2000_04.tab" 18/9/2000 22:00:00 "18/21" "VRB" 8 1
"16Sep2000_04.tab" 19/9/2000 01:00:00 "19/00" "VRB" 6 1
"16Sep2000_15.tab" 16/9/2000 19:00:00 "16/18" "SW" 18 1
"16Sep2000_15.tab" 16/9/2000 22:00:00 "16/21" "SW" 20 1
"16Sep2000_15.tab" 17/9/2000 01:00:00 "17/00" "SW" 22 1
"16Sep2000_15.tab" 17/9/2000 04:00:00 "17/03" "SSW" 23 1
"16Sep2000_15.tab" 17/9/2000 07:00:00 "17/06" "SSW" 22 1
"16Sep2000_15.tab" 17/9/2000 10:00:00 "17/09" "SSW" 17 1
"16Sep2000_15.tab" 17/9/2000 13:00:00 "17/12" "SW" 12 1
"16Sep2000_15.tab" 17/9/2000 16:00:00 "17/15" "SSW" 11 1
"16Sep2000_15.tab" 17/9/2000 19:00:00 "17/18" "S" 10 1
"16Sep2000_15.tab" 17/9/2000 22:00:00 "17/21" "S" 10 1
"16Sep2000_15.tab" 18/9/2000 01:00:00 "18/00" "SSE" 10 1
"16Sep2000_15.tab" 18/9/2000 04:00:00 "18/03" "S" 13 1
"16Sep2000_15.tab" 18/9/2000 07:00:00 "18/06" "S" 18 1
"16Sep2000_15.tab" 18/9/2000 10:00:00 "18/09" "S" 22 1
"16Sep2000_15.tab" 18/9/2000 13:00:00 "18/12" "S" 26 1
"16Sep2000_15.tab" 18/9/2000 16:00:00 "18/15" "SSW" 25 1
"16Sep2000_15.tab" 18/9/2000 19:00:00 "18/18" "SW" 23 1
"16Sep2000_15.tab" 18/9/2000 22:00:00 "18/21" "SW" 19 1
"16Sep2000_15.tab" 19/9/2000 01:00:00 "19/00" "SSW" 17 1
"16Sep2000_15.tab" 19/9/2000 04:00:00 "19/03" "SSW" 12 1
"16Sep2000_15.tab" 19/9/2000 07:00:00 "19/06" "SW" 8 1
"16Sep2000_15.tab" 19/9/2000 10:00:00 "19/09" "WSW" 6 1
"16Sep2000_15.tab" 19/9/2000 13:00:00 "19/12" "WSW" 6 1
"16Sep2001_02.tab" 16/9/2001 07:00:00 "16/06" "NNW" 22 1
"16Sep2001_02.tab" 16/9/2001 10:00:00 "16/09" "NNW" 24 1
"16Sep2001_02.tab" 16/9/2001 13:00:00 "16/12" "NNW" 24 1
"16Sep2001_02.tab" 16/9/2001 16:00:00 "16/15" "NNW" 24 1
"16Sep2001_02.tab" 16/9/2001 19:00:00 "16/18" "N" 24 1
"16Sep2001_02.tab" 16/9/2001 22:00:00 "16/21" "N" 20 1
"16Sep2001_02.tab" 17/9/2001 01:00:00 "17/00" "N" 16 1
"16Sep2001_02.tab" 17/9/2001 04:00:00 "17/03" "N" 16 1
"16Sep2001_02.tab" 17/9/2001 07:00:00 "17/06" "N" 16 1
"16Sep2001_02.tab" 17/9/2001 10:00:00 "17/09" "N" 16 1
"16Sep2001_02.tab" 17/9/2001 13:00:00 "17/12" "N" 16 1
"16Sep2001_02.tab" 17/9/2001 16:00:00 "17/15" "NNE" 14 1
"16Sep2001_02.tab" 17/9/2001 19:00:00 "17/18" "NNE" 12 1
"16Sep2001_02.tab" 17/9/2001 22:00:00 "17/21" "NNE" 10 1
"16Sep2001_02.tab" 18/9/2001 01:00:00 "18/00" "NNE" 10 1
"16Sep2001_02.tab" 18/9/2001 04:00:00 "18/03" "NNE" 10 1
"16Sep2001_02.tab" 18/9/2001 07:00:00 "18/06" "NE" 10 1
"16Sep2001_02.tab" 18/9/2001 10:00:00 "18/09" "NE" 10 1
"16Sep2001_02.tab" 18/9/2001 13:00:00 "18/12" "NE" 10 1
"16Sep2001_02.tab" 18/9/2001 16:00:00 "18/15" "NE" 10 1
"16Sep2001_02.tab" 18/9/2001 19:00:00 "18/18" "NE" 8 1
"16Sep2001_02.tab" 18/9/2001 22:00:00 "18/21" "NE" 8 1
"16Sep2001_02.tab" 19/9/2001 01:00:00 "19/00" "NE" 10 1
"16Sep2001_13.tab" 16/9/2001 19:00:00 "16/18" "N" 25 1
"16Sep2001_13.tab" 16/9/2001 22:00:00 "16/21" "N" 23 1
"16Sep2001_13.tab" 17/9/2001 01:00:00 "17/00" "N" 20 1
"16Sep2001_13.tab" 17/9/2001 04:00:00 "17/03" "N" 17 1
"16Sep2001_13.tab" 17/9/2001 07:00:00 "17/06" "N" 15 1
"16Sep2001_13.tab" 17/9/2001 10:00:00 "17/09" "N" 14 1
"16Sep2001_13.tab" 17/9/2001 13:00:00 "17/12" "N" 13 1
"16Sep2001_13.tab" 17/9/2001 16:00:00 "17/15" "N" 13 1
"16Sep2001_13.tab" 17/9/2001 19:00:00 "17/18" "N" 13 1
"16Sep2001_13.tab" 17/9/2001 22:00:00 "17/21" "NNE" 12 1
"16Sep2001_13.tab" 18/9/2001 01:00:00 "18/00" "NNE" 11 1
"16Sep2001_13.tab" 18/9/2001 04:00:00 "18/03" "NNE" 10 1
"16Sep2001_13.tab" 18/9/2001 07:00:00 "18/06" "NNE" 10 1
"16Sep2001_13.tab" 18/9/2001 10:00:00 "18/09" "NE" 10 1
"16Sep2001_13.tab" 18/9/2001 13:00:00 "18/12" "NE" 10 1
"16Sep2001_13.tab" 18/9/2001 16:00:00 "18/15" "NE" 10 1
"16Sep2001_13.tab" 18/9/2001 19:00:00 "18/18" "NE" 9 1
"16Sep2001_13.tab" 18/9/2001 22:00:00 "18/21" "NE" 9 1
"16Sep2001_13.tab" 19/9/2001 01:00:00 "19/00" "ENE" 9 1
"16Sep2001_13.tab" 19/9/2001 04:00:00 "19/03" "ENE" 9 1
"16Sep2001_13.tab" 19/9/2001 07:00:00 "19/06" "ENE" 10 1
"16Sep2001_13.tab" 19/9/2001 10:00:00 "19/09" "ENE" 9 1
"16Sep2001_13.tab" 19/9/2001 13:00:00 "19/12" "ENE" 9 1
"17Apr2001_03.tab" 17/4/2001 07:00:00 "17/06" "N" 19 1
"17Apr2001_03.tab" 17/4/2001 10:00:00 "17/09" "N" 20 1
"17Apr2001_03.tab" 17/4/2001 13:00:00 "17/12" "NNW" 20 1
"17Apr2001_03.tab" 17/4/2001 16:00:00 "17/15" "NNW" 22 1
"17Apr2001_03.tab" 17/4/2001 19:00:00 "17/18" "NNW" 24 1
"17Apr2001_03.tab" 17/4/2001 22:00:00 "17/21" "NNW" 26 1
"17Apr2001_03.tab" 18/4/2001 01:00:00 "18/00" "NNW" 28 1
"17Apr2001_03.tab" 18/4/2001 04:00:00 "18/03" "NNW" 27 1
"17Apr2001_03.tab" 18/4/2001 07:00:00 "18/06" "N" 27 1
"17Apr2001_03.tab" 18/4/2001 10:00:00 "18/09" "N" 28 1
"17Apr2001_03.tab" 18/4/2001 13:00:00 "18/12" "N" 27 1
"17Apr2001_03.tab" 18/4/2001 16:00:00 "18/15" "N" 27 1
"17Apr2001_03.tab" 18/4/2001 19:00:00 "18/18" "N" 26 1
"17Apr2001_03.tab" 18/4/2001 22:00:00 "18/21" "N" 26 1
"17Apr2001_03.tab" 19/4/2001 01:00:00 "19/00" "N" 26 1
"17Apr2001_03.tab" 19/4/2001 04:00:00 "19/03" "N" 25 1
"17Apr2001_03.tab" 19/4/2001 07:00:00 "19/06" "N" 24 1
"17Apr2001_03.tab" 19/4/2001 10:00:00 "19/09" "N" 22 1
"17Apr2001_03.tab" 19/4/2001 13:00:00 "19/12" "N" 21 1
"17Apr2001_03.tab" 19/4/2001 16:00:00 "19/15" "N" 16 1
"17Apr2001_03.tab" 19/4/2001 19:00:00 "19/18" "NNE" 14 1
"17Apr2001_03.tab" 19/4/2001 22:00:00 "19/21" "NNE" 14 1
"17Apr2001_03.tab" 20/4/2001 01:00:00 "20/00" "N" 14 1
"17Apr2001_13.tab" 17/4/2001 19:00:00 "17/18" "NNW" 21 1
"17Apr2001_13.tab" 17/4/2001 22:00:00 "17/21" "NNW" 23 1
"17Apr2001_13.tab" 18/4/2001 01:00:00 "18/00" "NNW" 25 1
"17Apr2001_13.tab" 18/4/2001 04:00:00 "18/03" "NNW" 26 1
"17Apr2001_13.tab" 18/4/2001 07:00:00 "18/06" "N" 28 1
"17Apr2001_13.tab" 18/4/2001 10:00:00 "18/09" "N" 27 1
"17Apr2001_13.tab" 18/4/2001 13:00:00 "18/12" "N" 27 1
"17Apr2001_13.tab" 18/4/2001 16:00:00 "18/15" "N" 26 1
"17Apr2001_13.tab" 18/4/2001 19:00:00 "18/18" "N" 27 1
"17Apr2001_13.tab" 18/4/2001 22:00:00 "18/21" "N" 26 1
"17Apr2001_13.tab" 19/4/2001 01:00:00 "19/00" "N" 25 1
